RecipeId,name,ingredients,instructions
1401,Tabbouleh,"fresh parsley, of fresh mint, cucumbers, tomatoes, bulgur, onion, lemon juice, olive oil, salt, garlic","Place parsley and mint in a food processor; process until finely minced. Combine parsley mixture, cucumber, and remaining ingredients in a large  bowl; toss well. Cover and marinate in refrigerator at least 4 hours."
1406,Char Siu Pork,"salt, sugar, hoisin sauce, honey, soy sauce","Pour food coloring over pork strips, one by one, rubbing color into pork. Mix  other ingredients and marinade pork in it for 1-2 days. Broil for 1 1/2 hours  on lower rack."
1408,Haupia,"cornstarch, sugar, salt, frozen coconut milk","Combine cornstarch, sugar and salt. Add 1/2 cup coconut milk and blend into a  smooth paste. Heat remaining milk and add cornstarch mixture. Cook for 20  minutes, stirring frequently until thickened. Pour into 8\, , , , "
1409,Kalbi,"soy sauce, water, honey, sugar, sesame seeds, garlic, green onions",Combine all sauce ingredients. Dip each piece of meat in the sauce and layer  in a flat dish or pan. Pour more marinade on top. Marinate 4 hours before  grilling over coals or broiling.
1411,Malassadas,"milk, fresh yeast cake, sugar, water, salt, butter, eggs, flour, sugar","Heat milk to lukewarm. Moisten yeast in lukewarm water. Add the yeast, salt,  sugar and melted butter to the milk. Stir in part of the flour, beating well with a wooden spoon to prevent lumps. Add beaten eggs and remaining flour to form a soft dough. Cover the dough and set it in a warm place until it doubles in bulk. Heat oil to 350-degrees. Drop dough by the tablespoon into the hot oil and fry until evenly browned. Drain on absorbent paper and roll in sugar."
1414,Potato Pancakes,"potatoes, eggs, salt",Peel potatoes. Grate potatoes into a bowl of cold water to prevent  darkening. Drain thoroughly but not dry. Add beaten eggs and salt. Stir. Add enough pancake mix to blend well and drop onto greased griddle.
1415,Oatmeal Pancakes,"oatmeal, buttermilk, eggs, flour, sugar, baking soda, salt",Mix oats with buttermilk. Add eggs and dry ingredients. Fry on lightly greased griddle until edges are cooked and center bubbles. Turn and brown.
1416,Butter Shortbreads,"butter, icing sugar, flour, lemons, rind of","Have butter at room temperature. Combine butter, sifted icing sugar,  sifted flour and lemon juice, with and electric beater; beat on low  speed to combine all the ingredients, increase speed to medium and  beat for 10 minutes. Spoon the mixture into a large piping bag fitted  with a star shaped tube. Pipe small stars on lightly greased oven  trays. Cook in a moderate oven for 10 - 15 minutes or until golden. Stand on tray for a few minutes. Cool on a wire rack."
1417,Melting Moments,"butter, icing sugar, flour, cornflour, baking powder","Cream butter and sugar and work in other ingredients. Roll into small balls, place on greased trays, press down each biscuit with a fork (this mixture may be put through a biscuit forcer). Bake about 20 minutes at 350°F. Put together with your favourite icing. Cheers,  Doreen Doreen Randal,  Wanganui. New Zealand."
1420,Amish Biscuits,"all-purpose flour, baking soda, salt, baking powder, eggs, butter","In a large bowl combine flour, baking soda, salt and baking powder. In a separate bowl combine eggs, Amish Starter and oil. Mix well. Add starter to dry ingredients and mix until dough pulls away from sides  of bowl. Transfer to a lightly floured surface and roll until 1/2 inch  thick. Using a 3 inch circle cutter or floured glass cut out biscuits and  place on a lightly grease cookie sheet. Brush top of biscuits with melted  butter. Cover and let rise 30 minutes. Bake in a preheated 350 degree oven for 15 - 20 minutes."
1421,Amish Cornbread II,"eggs, milk, sugar, all-purpose flour, cornmeal, baking soda, salt, baking powder","Preheat oven to 425 degrees and grease a 9 inch baking pan. In a large mixer bowl combine starter, eggs, milk, sugar, flour and cornmeal. Beat at medium speed for 2 minutes. Mix in oil, baking soda, salt and baking powder. Transfer mixture to prepared baking pan and bake for 25 - 30 minutes. Cool 10 minutes in pan, remove and cool completely on wire racks. - - - - - - - - - - - - - - - - - - NOTES : *NOTE: You can use 2 cups of any of the following, or mix each until you have 2 cups;       Grated Carrot       Chopped  Apple       Raisins       Walnuts"
1423,Mammy's Apple Crisp,"apples, brown sugar, all-purpose flour, unsalted butter, walnuts","Preheat oven to 375°F. Arrange apple slices in an 8-inch square baking dish. Combine flour, sugar and butter. Mix with hands until small lumps form. Add  nuts and sprinkle over apples. Bake for 40-45 minutes or until apples are  tender and top is lightly browned. Serve warm or room temperature.  Teri's Recipe Page Pennsylvania Dutch Cookery."
1428,Beef and Bean Burritos,"onion, garlic cloves, beef, chili powder, cumin, tomato sauce, flour tortillas","Saute onion in oil until tender. Add beef and garlic and  cook until beef is no longer pink. Drain. Add chili  powder, cumin & other seasonings. Stir in tomato sauce and simmer 5  minutes. Add refried beans and cook and stir until well blended. Set aside  to cool completely. Divide meat mixture into 12 portions. Soften tortillas, according to  package instructions, and place a portion of meat on each. Roll up, burrito  style. Bake at 375 degrees for 15-20 minutes. These may be frozen as follows. Place seam side down on a cookie sheet  and freeze until frozen. Wrap each individually and return to freezer."
1429,Almond Butter Cookies,"flour, baking powder, butter, sugar, vanilla extract","Preheat oven to 300°F. Combine flour and baking powder; set aside. In a large bowl, cream the butter and sugar until light and fluffy. Beat in the egg yolks and the extracts. Blend in the dry ingredients. Break off walnut-sized pieces of dough and roll into balls. Place 1 1/2\, , , , , , "
1430,Old Fashioned Butter Cookies,"unsalted butter, powdered sugar, egg, vanilla, flour, salt","Combine butter, sugar, egg and vanilla in a large bowl with mixer on medium speed  until smooth and fluffy, 4 minutes. Stir together flour and salt in a small bowl. Add to butter mixture and beat on low speed until combined. To shape cookies:  For cookie press, spoon dough into press. Form desired shapes on ungreased  cookie sheets. For slice and bake cookies, refrigerate dough, wrapped, 45 minute. Divide dough in half. Shape each half on wax paper into 6\, , 
, , ,  thick; place on ungreased cookie sheets. Bake at 400° for 7-9 minutes, depending on shape or until set and lightly  browned around edges; tops should not brown. Let stand on sheet 1 minute. Transfer with metal spatula to wire rack to cool."
1432,Marzia's Beef or Chicken Curry,"turmeric, cumin, fennel powder, beef, chicken legs, tomatoes, yoghurt, tomato paste, ginger, garlic, salt, lemon juice, onion, pepper","Heat oil in a medium pot. Add onion and brown. Add chicken and cook until  slightly browned. Add remaining ingredients with 1/2 cup water if appears too  dry. Cover and simmer until chicken is tender. Serve with rice, chapati or  roti. If beef is used, make sure to steam it in a pot with water for 1 hour or  in a pressure cooker for 20 minutes. Use stock instead of water."
1436,Chili Sauce,"tomatoes, onions, green peppers, sugar, cinnamon, allspice, clove, salt, white vinegar","This will take a large kettle and you should use one that is fairly heavy  so that the heat will be evenly conducted throughout with no hot spots. Tomatoes have a terrible tendency to \,  and burn and if that  happens, your entire batch can be spoiled. In the kettle combine all of  the ingredients. Bring to a boil over high heat and then immediately  reduce the heat to low and simmer until the sauce is thick enough for  your taste. This will take from 1 to 3 hours depending on how much juice  the tomatoes contained. Stir regularly and often while the sauce is  cooking. When the sauce is thick enough, pour the hot chili sauce into  prepared bottles and process in a boiling water bath canner. Chili sauce  should be processed for 15 minutes."
1437,Chocolate Caramel Oatmeal Bars,"butter, evaporated milk","Cut butter into cookie mix in bowl until crumbly. Press into bottom of greased  9 x 13-inch pan, reserving 1 cup. bake at 350 degrees for 12 minutes. Sprinkle  with chocolate chips. Melt caramels in evaporated milk saucepan, stirring  constantly. Pour over chocolate chips. Sprinkle reserved crumb mixture. bake  for 15 minutes longer. Cool completely, apprx. 1 hour. These are generous sized servings.If you cut the squares smaller, you can get more servings."
1438,Ultimate Chocolate Chip Bars,"margarine, granulated sugar, brown sugar, eggs, vanilla extract, all-purpose flour, baking soda, salt, chocolate chips","Mix margarine and sugars in a large bowl. Add eggs and vanilla, mixing well. Mix in flour, baking soda and salt. Stir in chocolate chips and nuts. Spread in a greased 9 x 13\, , , , "
1443,Hutspot,"carrots, onions, potatoes, water","First put potatoes in kettle. Add ribs, carrots and onions; salt to taste. Bring to slow boil, cover and cook for about 3 hours. When done take out bones and mash."
1445,Krakelingen (Butter Cookies in the Shape of 8),"butter, flour, water, sugar","Cut butter into flour. Gradually stir in water forming a dough similar to pastry. Cover and refrigerate overnight. Preheat oven to 375°F, Cut dough in half. Sprinkle countertop or board with sugar to prevent dough from sticking. As you roll dough out into an oval, sprinkle sugar on top as needed to prevent from sticking to rolling pin. With a table knife cut 1/2-3/4\, , , , "
1446,Red Onion and Black Olive Sauce,"olive oil, red onions, sugar, black olives, butter, fresh parsley","Heat the oil in a heavy based pan and stir in the onions to coat them  with oil, then sprinkle with the sugar and cook for 5 minutes or until  translucent. Add the vinegar and olives, season and simmer for a  further 2 minutes. Remove from he heat and stir in the butter. Sprinkle with parsley,  then check the seasoning and toss with hot pasta. This sauce can also be served with cold pasta."
1447,Roasted Garlic Basil Sauce,"garlic cloves, zucchini, basil leaves, parsley, water, lemon juice",Preheat oven to 425°F. Cut zucchini into 1/4-inch slices. Wrap zucchini and  garlic in foil on a baking sheet. Roast in middle of oven about 15  minutes. Unwrap and cool. Blanch basil and parsley 10 seconds and drain. Drop in ice water. Blend all.
1448,Spicy Herb Sauce,"olive oil, garlic, onion, fresh parsley, of fresh mint, cinnamon, lemon juice, fresh cilantro, pine nuts","Heat the oil in a heavy based pan and fry the garlic and onion for 5  minutes or until golden. Add the parsley, mint, cinnamon and lemon  juice and mix together well. Season, toss with hot pasta, and sprinkle  with cilantro and pine nuts. This sauce can also be served with cold pasta."
1451,Sweet and Sour Pork Chops,"butter, brown sugar, vinegar, allspice, cloves, salt, black pepper","Brown the pork chops in the oil or butter and place in a single layer in a baking dish. Combine the remaining ingredients in a bowl,  mixing to combine, and pour over the pork chops. Bake in a preheated 350 degree Fahrenheit oven for 45 minutes to 1 hour."
1460,Strawberry Lemonade,"water, fresh strawberries, sugar, lemon juice, lemon slice","Place water, strawberries & sugar in a blender; cover & blend until smooth. Stir in lemon juice. Blend in soda; serve immediately, garnished with lemon if desired."
1465,Viv's Raisin Pie,"raisins, water, brown sugar, cornstarch, cinnamon, salt, water, vinegar, butter","Boil raisins, first amount water, and juice, for 5 minutes in a covered pot. Combine the following:  brown sugar, cornstarch,  cinnamon, orange rind, salt (dissolved in second amount of water).  Add to cooked raisins. Bring to boil, stirring. Remove from heat. Add vinegar and butter. Pour into unbaked pie shell. Top with other pastry. Bake in  hot oven (425 F) for 25 min or until done.  From: Vivian Hillier, Martensville SK."
